health,power,bearing,x,y,z,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12
1000,1000,185.4837188720703,954.74609375,9.241836547851562,79.2455062866211,-0.9954234957695007,0.0002040943072643131,0.0955626517534256,0.0,-1.4725374057888985e-06,0.9999976754188538,-0.0021510457154363394,0.0,-0.0955628752708435,-0.0021413417998701334,-0.9954211711883545,0.0
1000,1000,185.48388671875,954.6121215820312,9.241851806640625,80.6417236328125,-0.9954232573509216,0.0002051366027444601,0.09556577354669571,0.0,-1.0886942618526518e-06,0.9999976754188538,-0.0021578839514404535,0.0,-0.09556599706411362,-0.0021481115836650133,-0.9954209327697754,0.0
1000,1000,185.48406982421875,954.4780883789062,9.241853713989258,82.03822326660156,-0.9954230189323425,0.00020471875905059278,0.09556861966848373,0.0,-1.6342528397217393e-06,0.9999976754188538,-0.002159130061045289,0.0,-0.09556884318590164,-0.002149403328076005,-0.9954206943511963,0.0
1000,1000,185.4843292236328,954.343994140625,9.241852760314941,83.43500518798828,-0.9954225420951843,0.00021155871218070388,0.0955733209848404,0.0,4.786197678185999e-06,0.9999976754188538,-0.0021637205500155687,0.0,-0.0955735594034195,-0.0021533581893891096,-0.9954202175140381,0.0
1000,1000,185.48460388183594,954.2098999023438,9.241847038269043,84.83206176757812,-0.9954220652580261,0.0002056995581369847,0.09557811170816422,0.0,-1.358792360406369e-06,0.9999976754188538,-0.0021663084626197815,0.0,-0.09557833522558212,-0.00215652072802186,-0.9954197406768799,0.0
1000,1000,185.48480224609375,954.0757446289062,9.241837501525879,86.2293930053711,-0.995421826839447,0.0002043663989752531,0.09558160603046417,0.0,-2.37795029534027e-06,0.9999976754188538,-0.0021628953982144594,0.0,-0.09558182954788208,-0.002153219887986779,-0.9954195022583008,0.0
1000,1000,185.48509216308594,953.9415893554688,9.241844177246094,87.62699890136719,-0.9954213500022888,0.00020738295279443264,0.09558652341365814,0.0,9.465074981562793e-07,0.9999976754188538,-0.002159722149372101,0.0,-0.09558674693107605,-0.0021497425623238087,-0.9954190254211426,0.0
1000,1000,185.4852294921875,953.8074340820312,9.241850852966309,89.02487182617188,-0.9954211115837097,0.00021190558618400246,0.0955890640616417,0.0,5.506270099431276e-06,0.9999976754188538,-0.002159494673833251,0.0,-0.0955893024802208,-0.002149079693481326,-0.9954187870025635,0.0
1000,1000,185.48536682128906,953.6732177734375,9.241844177246094,90.42300415039062,-0.9954208731651306,0.0002100699202856049,0.0955912247300148,0.0,4.266912583261728e-06,0.9999976754188538,-0.0021531484089791775,0.0,-0.09559144824743271,-0.002142880577594042,-0.9954185485839844,0.0
1000,1000,185.48568725585938,953.5389404296875,9.241839408874512,91.82140350341797,-0.9954203963279724,0.00021204543008934706,0.09559693187475204,0.0,5.4946140153333545e-06,0.9999976754188538,-0.0021609009709209204,0.0,-0.09559717029333115,-0.002150479005649686,-0.9954180717468262,0.0
1000,1000,185.48606872558594,953.4046630859375,9.241835594177246,93.22006225585938,-0.9954196810722351,0.00021133309928700328,0.09560348093509674,0.0,4.5361666707322e-06,0.9999976754188538,-0.002163281664252281,0.0,-0.09560371935367584,-0.002152938861399889,-0.9954173564910889,0.0
1000,1000,185.48631286621094,953.2703247070312,9.241841316223145,94.61898040771484,-0.9954192042350769,0.0002050165057880804,0.09560778737068176,0.0,-1.7511483747512102e-06,0.9999976754188538,-0.0021625766530632973,0.0,-0.09560801088809967,-0.002152837347239256,-0.9954168796539307,0.0
1000,1000,185.48654174804688,953.135986328125,9.241841316223145,96.01815032958984,-0.9954187273979187,0.0001996594073716551,0.09561184048652649,0.0,-6.71363522997126e-06,0.9999976754188538,-0.0021581200417131186,0.0,-0.0956120491027832,-0.0021488748025149107,-0.9954164028167725,0.0
1000,1000,185.48678588867188,953.0015869140625,9.241837501525879,97.41757202148438,-0.9954187273979187,0.00020383941591717303,0.09561612457036972,0.0,-2.2929671104066074e-06,0.9999976754188538,-0.002155718393623829,0.0,-0.09561634808778763,-0.0021460605785250664,-0.9954164028167725,0.0
1000,1000,185.48712158203125,952.8671875,9.241836547851562,98.81724548339844,-0.9954177737236023,0.00020896794740110636,0.09562161564826965,0.0,2.8859867597930133e-06,0.9999976754188538,-0.0021553151309490204,0.0,-0.09562183916568756,-0.002145162783563137,-0.995415449142456,0.0
1000,1000,185.4874267578125,952.7327880859375,9.24184799194336,100.2171630859375,-0.9954172968864441,0.00021156188449822366,0.09562700986862183,0.0,4.941997758578509e-06,0.9999976754188538,-0.0021609170362353325,0.0,-0.09562724828720093,-0.0021505416370928288,-0.9954149723052979,0.0
1000,1000,185.48764038085938,952.5983276367188,9.241862297058105,101.61732482910156,-0.9954168200492859,0.000213543331483379,0.09563089907169342,0.0,6.9512680056504905e-06,0.9999976754188538,-0.0021606346126645803,0.0,-0.09563113749027252,-0.002150067361071706,-0.9954144954681396,0.0
1000,1000,185.48794555664062,952.4638671875,9.241863250732422,103.01773071289062,-0.9954163432121277,0.00021475330868270248,0.09563607722520828,0.0,8.281407644972205e-06,0.9999976754188538,-0.0021593249402940273,0.0,-0.09563631564378738,-0.002148635219782591,-0.9954140186309814,0.0
